,epoch,train_loss,val_loss,val_accuracy,model_size_mb,experiment_name,batch_size,n_dense_blocks,n_conv_each_block_0,n_conv_each_block_1,n_conv_each_block_2,growth_rate,dropout,base_learning_rate,warmup_iter,main_sched_epochs_kick_in,n_epochs,weight_decay,transform_stack_name,elapsed_time_sec,test_accuracy,test_precision,test_recall,test_f1,n_conv_each_block_3
1655,35,2.217127464128577,2.4102409543662238,31.897491821155942,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1656,36,2.178919299789097,3.252094026269584,26.33587786259542,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1657,37,2.170340304789336,2.602136805139739,33.36968375136314,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1658,38,2.147260624429454,2.956843618688912,25.517993456924753,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1659,39,2.0793174121690834,2.3652144588273147,34.62377317339149,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1660,40,2.106075464124265,2.1310718655586243,36.6412213740458,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1661,41,2.013608821578648,2.098639179920328,38.331515812431846,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1662,42,1.9924006462097168,2.225567398400142,34.73282442748092,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1663,43,1.9858428353848665,2.1957539237778763,37.840785169029445,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1664,44,1.9358450288357942,2.4995984311761528,36.04143947655398,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1665,45,1.945587788457456,2.064056737669583,39.74918211559433,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1666,46,1.909853950790737,2.4958734204029214,33.36968375136314,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1667,47,1.835828853690106,2.012653340553415,42.80261723009814,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1668,48,1.7924614844114883,2.2178512482807555,40.0763358778626,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1669,49,1.8464738700700842,2.028642109755812,44.00218102508179,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1670,50,1.7589185590329377,2.2273619812110375,42.31188658669575,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1671,51,1.7513308214104695,1.8137019543812192,46.401308615049075,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1672,52,1.7354538554730623,2.4077188578145257,41.00327153762268,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1673,53,1.72617651897928,1.9885777625544319,45.31079607415485,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1674,54,1.6916394700174746,2.103142314943774,43.838604143947656,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1675,55,1.6419949106548144,2.1564212790850936,44.38386041439477,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1676,56,1.660333273721778,1.8020900467346455,49.12758996728462,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1677,57,1.6752863490063212,1.9418220889979396,45.80152671755725,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1678,58,1.6125119582466456,1.9649044131410534,44.11123227917121,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1679,59,1.567174526401188,2.085237873011622,45.85605234460196,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1680,60,1.5301614740620488,1.5591715224857987,53.871319520174474,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1681,61,1.5299117834671685,1.8494490261735588,50.05452562704471,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1682,62,1.4946002436720807,2.390435136597732,41.43947655398037,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1683,63,1.5181007297142692,1.764232600557393,51.41766630316249,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1684,64,1.5305255775866302,2.265057288367173,40.730643402399124,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1685,65,1.413637930413951,1.818599604327103,50.981461286804794,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1686,66,1.3815039007560066,1.7814150349847202,51.25408942202835,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1687,67,1.4311430283214734,1.708232762484715,51.526717557251914,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1688,68,1.3567500192186106,1.7389389420377797,52.94438386041439,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1689,69,1.361743990753008,1.5255913015069633,57.68811341330425,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1690,70,1.3690064321393551,1.765755132354539,53.70774263904035,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1691,71,1.2887016083883203,1.6518690236683549,55.07088331515813,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1692,72,1.3242780364078024,1.7979744590561966,52.0174482006543,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1693,73,1.272741352993509,1.6846727749397015,56.597600872410034,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1694,74,1.2374358565911003,1.5346040170768211,58.99672846237731,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1695,75,1.259661971486133,1.4926752139782082,56.43402399127589,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1696,76,1.2184123376141425,1.662163911194637,56.48854961832062,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1697,77,1.2202261567115784,1.5093471048207119,57.96074154852781,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1698,78,1.190134989178699,1.5113484623103306,59.16030534351145,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1699,79,1.1976147568744162,1.5594227868935158,57.30643402399127,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1700,80,1.1507341768430628,1.7002407363776504,56.81570338058888,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1701,81,1.1402003117229627,1.5287458711657032,58.83315158124318,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1702,82,1.1244337120781773,1.7111277693304523,57.4154852780807,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1703,83,1.1373855497526086,1.5708093375995242,57.30643402399127,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1704,84,1.1213363139525703,1.9623815766696273,51.79934569247546,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1705,85,1.074316514056662,1.8412790730081756,56.32497273718647,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1706,86,1.066414845508078,1.4247980405544411,61.61395856052344,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1707,87,1.0472710692364238,1.4585556161814723,60.414394765539804,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1708,88,1.0207468473392984,1.4716386589510688,61.99563794983642,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1709,89,1.0538980592852054,1.3813242603992593,62.159214830970555,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1710,90,1.0170400914938553,1.626149363558868,58.83315158124318,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1711,91,1.0440276244412299,1.9042664293585152,54.471101417666304,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1712,92,0.9837737381458282,1.53506617196675,61.3958560523446,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1713,93,0.947731658168461,1.4860311946992217,61.286804798255176,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1714,94,0.9964225014914637,1.3887952720296795,63.08615049073064,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1715,95,0.9501016114069067,1.5619035424857304,59.10577971646674,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1716,96,0.9329060010288073,1.5311585520875866,63.576881134133046,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1717,97,0.9201928346053414,1.3743930089062657,66.63031624863686,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1718,98,0.9361872719681781,1.408980841780531,63.19520174482006,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1719,99,0.9079095278097236,1.456116607476925,64.12213740458014,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1720,100,0.8914966399255007,1.4582484076763023,62.486368593238815,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1721,101,0.9160948139169942,1.6347702412769711,62.97709923664122,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1722,102,0.9205319046974182,1.534664711047863,61.886586695747006,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1723,103,0.8910293752732484,1.5889034209580257,61.45038167938931,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1724,104,0.874594811771227,1.4535955771290023,63.68593238822247,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1725,105,0.8746472477912903,1.48155029272211,63.522355507088335,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1726,106,0.8793639841287032,1.448701642710587,62.92257360959651,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1727,107,0.8341755795737972,1.3164460237683921,66.90294438386042,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1728,108,0.79693537639535,1.284534649602298,68.21155943293348,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1729,109,0.7585543997909712,1.2130708869161277,68.86586695747002,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1730,110,0.7341825073179992,1.2121723037341545,68.81134133042531,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1731,111,0.728952875085499,1.1803361691277603,69.19302071973827,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1732,112,0.7113255892110908,1.19036362448643,68.92039258451473,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1733,113,0.6768405726422434,1.1807212228405064,69.57470010905126,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1734,114,0.6702344137689341,1.1637063643027996,69.8473282442748,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1735,115,0.6737423246321471,1.1672656793018867,69.95637949836423,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1736,116,0.6952112923497739,1.1434551215377347,70.3380588876772,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1737,117,0.654099737431692,1.1725206226110458,70.88331515812432,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1738,118,0.6777028957138891,1.1532642224739338,70.28353326063251,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1739,119,0.6744378245395163,1.1283109234324817,70.71973827699018,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1740,120,0.6512858701788861,1.1367246159191788,70.7742639040349,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1741,121,0.6179834547250167,1.1200974794297383,71.2649945474373,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1742,122,0.6388541602570078,1.143269544017726,71.15594329334787,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1743,123,0.6462096801270609,1.133346164534832,70.82878953107961,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1744,124,0.6550250132446703,1.1144329997999916,71.42857142857143,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1745,125,0.6191381690294846,1.102221491778719,71.10141766630316,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1746,126,0.6419795425041862,1.1046841601873267,71.42857142857143,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1747,127,0.6252592224141825,1.1319422033326378,71.2649945474373,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1748,128,0.6114556144113126,1.113342153614965,71.8647764449291,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1749,129,0.6102444205595099,1.097953300023901,71.48309705561614,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1750,130,0.6337355819733247,1.1169757452504387,71.7557251908397,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1751,131,0.6634309049533761,1.10533762235066,71.97382769901853,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1752,132,0.6173218931840814,1.1047297675034096,71.7557251908397,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1753,133,0.5865594976622125,1.0988986291762055,71.59214830970556,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1754,134,0.6038212312304455,1.0798188792220478,72.13740458015268,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1755,135,0.5830808147140171,1.0907119476589664,72.46455834242094,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1756,136,0.6172239472036777,1.089084800461243,71.91930207197382,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1757,137,0.6046722431545672,1.084280541487809,72.08287895310797,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1758,138,0.5852027417525001,1.115940738340904,71.64667393675028,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1759,139,0.628725257386332,1.0823714537867184,71.81025081788441,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1760,140,0.6063645458739737,1.0886292370228932,72.02835332606325,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1761,141,0.6122469070165054,1.0838015526533127,71.81025081788441,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1762,142,0.6239547566227291,1.081462729593803,72.30098146128681,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1763,143,0.6020367497983186,1.0844218617883221,71.7557251908397,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1764,144,0.5832031917312871,1.0847180424065426,72.2464558342421,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1765,145,0.5815939890301746,1.0729604733401332,72.2464558342421,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
1766,146,0.59151501811069,1.077416078797702,72.13740458015268,8.72,batch32_lr_double,32,3,6,16,14,24,0.2,0.002,7500,70,180,0.001,default,1562.8385820388794,0.7475622968580715,0.7509649395942688,0.7475622892379761,0.7462568879127502,
